Date,Open,High,Low,Close,Volume,OpenInt
2011-01-07,14.254,14.298,13.516,13.801,135074,0
2011-01-10,13.655,13.942,13.335,13.744,86242,0
2011-01-11,13.846,13.975,13.663,13.689,58735,0
2011-01-12,13.801,14.062,13.655,14.028,117260,0
2011-01-13,13.967,14.191,13.846,14.157,82040,0
2011-01-14,14.191,14.645,14.097,14.565,150159,0
2011-01-18,14.502,14.579,13.657,13.831,189485,0
2011-01-19,13.865,13.988,13.447,13.491,271693,0
2011-01-20,13.439,13.439,12.979,13.29,152630,0
2011-01-21,13.29,13.412,13.023,13.169,77832,0
2011-01-24,13.272,14.157,13.145,14.088,190802,0
2011-01-25,13.975,14.046,13.791,13.984,80957,0
2011-01-26,14.062,14.574,14.062,14.444,241719,0
2011-01-27,14.366,14.653,13.006,13.161,393797,0
2011-01-28,13.177,13.388,12.875,13.118,226750,0
2011-01-31,13.286,13.43,12.845,12.95,192601,0
2011-02-01,13.049,13.404,12.962,13.212,115573,0
2011-02-02,13.109,13.439,13.109,13.361,102006,0
2011-02-03,13.265,13.282,13.006,13.04,70506,0
2011-02-04,13.006,13.221,13.006,13.073,71862,0
2011-02-07,12.889,13.369,12.889,13.212,94548,0
2011-02-08,13.073,13.421,13.006,13.421,135917,0
2011-02-09,13.352,13.479,13.265,13.439,94460,0
2011-02-10,13.291,13.441,13.082,13.109,97902,0
2011-02-11,13.058,13.222,13.006,13.04,60533,0
2011-02-14,13.073,13.177,12.997,13.065,71226,0
2011-02-15,13.014,13.091,12.815,12.875,118962,0
2011-02-16,12.806,13.137,12.806,12.944,61200,0
2011-02-18,13.04,13.31,13.006,13.145,65912,0
2011-02-22,13.23,13.23,12.815,12.866,109414,0
2011-02-23,13.065,13.065,12.494,12.537,85951,0
2011-02-24,12.527,12.779,12.333,12.727,92310,0
2011-02-25,12.743,13.265,12.647,13.231,67141,0
2011-02-28,13.311,13.363,12.654,12.76,77495,0
2011-03-01,13.023,13.023,12.475,12.585,67251,0
2011-03-02,12.552,12.77,12.483,12.692,65953,0
2011-03-03,12.979,13.256,12.865,13.073,65489,0
2011-03-04,13.065,13.137,12.84,13.109,80228,0
2011-03-07,13.065,13.239,12.613,12.708,63236,0
2011-03-08,12.7,13.272,12.674,13.014,92688,0
2011-03-09,13.014,13.196,12.856,13.031,69331,0
2011-03-10,12.779,12.814,12.281,12.518,131139,0
2011-03-11,12.422,12.621,12.186,12.232,80300,0
2011-03-14,12.142,12.527,12.133,12.186,63803,0
2011-03-15,11.769,11.985,11.741,11.822,109358,0
2011-03-16,11.741,11.891,11.402,11.498,91230,0
2011-03-17,11.658,11.71,11.482,11.517,45234,0
2011-03-18,11.585,12.307,11.534,12.307,163350,0
2011-03-21,12.298,12.796,12.289,12.743,64670,0
2011-03-22,12.743,12.743,12.263,12.316,36144,0
2011-03-23,12.263,13.014,12.224,12.735,176814,0
2011-03-24,12.831,12.856,12.369,12.603,143393,0
2011-03-25,12.603,13.058,12.603,12.77,42388,0
2011-03-28,12.848,13.04,12.752,12.822,23128,0
2011-03-29,12.743,13.265,12.743,13.187,42730,0
2011-03-30,13.291,13.596,13.006,13.379,71759,0
2011-03-31,13.225,13.535,13.225,13.366,67558,0
2011-04-01,13.447,13.665,13.073,13.169,67048,0
2011-04-04,13.405,13.465,13.169,13.362,65461,0
2011-04-05,13.379,13.682,12.907,13.441,408006,0
2011-04-06,13.562,13.571,13.249,13.508,52965,0
2011-04-07,13.5,13.648,13.389,13.447,45749,0
2011-04-08,13.562,13.562,13.231,13.239,80658,0
2011-04-11,13.213,13.335,12.97,13.169,43591,0
2011-04-12,13.049,13.049,12.456,12.585,50022,0
2011-04-13,12.727,12.735,12.205,12.456,96240,0
2011-04-14,12.36,12.422,12.17,12.422,35679,0
2011-04-15,12.298,12.369,12.029,12.298,67624,0
2011-04-18,12.011,12.082,11.75,12.011,107184,0
2011-04-19,12.046,12.127,11.656,11.926,103345,0
2011-04-20,12.224,12.752,12.17,12.501,158516,0
2011-04-21,12.483,12.569,11.935,12.091,148863,0
2011-04-25,12.056,12.178,11.882,12.099,129888,0
2011-04-26,12.186,12.36,11.985,12.178,89185,0
2011-04-27,12.082,12.247,12.082,12.178,38660,0
2011-04-28,12.178,12.256,12.099,12.178,98331,0
2011-04-29,12.173,12.677,12.173,12.543,84644,0
2011-05-02,12.577,12.639,12.038,12.108,77602,0
2011-05-03,12.091,12.36,11.822,12.307,211187,0
2011-05-04,12.396,12.491,11.953,12.099,48721,0
2011-05-05,12.118,12.655,11.855,12.307,93373,0
2011-05-06,12.603,12.881,12.491,12.639,66735,0
2011-05-09,12.577,12.988,12.475,12.594,146548,0
2011-05-10,12.674,13.023,12.674,12.944,41278,0
2011-05-11,12.865,12.865,12.205,12.307,81611,0
2011-05-12,12.186,12.925,12.186,12.743,85222,0
2011-05-13,12.806,12.806,12.186,12.239,66308,0
2011-05-16,12.214,12.439,11.926,11.935,76809,0
2011-05-17,11.855,12.099,11.76,12.038,64091,0
2011-05-18,12.082,12.342,12.046,12.186,75055,0
2011-05-19,12.064,12.256,11.715,11.813,62595,0
2011-05-20,11.71,11.816,11.633,11.649,60381,0
2011-05-23,11.507,11.524,11.131,11.255,111850,0
2011-05-24,11.333,11.333,10.994,11.212,77653,0
2011-05-25,11.15,11.393,11.141,11.255,24654,0
2011-05-26,11.212,11.516,11.107,11.438,57258,0
2011-05-27,11.492,11.543,11.14,11.203,33750,0
2011-05-31,11.342,11.572,11.167,11.492,125276,0
2011-06-01,11.385,11.551,10.925,10.976,78957,0
2011-06-02,10.958,11.193,10.707,11.131,44814,0
2011-06-03,10.908,11.14,10.791,10.843,71134,0
2011-06-06,10.82,10.899,10.698,10.707,72453,0
2011-06-07,10.836,10.923,10.687,10.791,30447,0
2011-06-08,10.766,10.87,10.652,10.757,89117,0
2011-06-09,10.827,10.94,10.677,10.739,97158,0
2011-06-10,10.652,10.861,10.6,10.696,96858,0
2011-06-13,10.626,10.739,10.451,10.565,37695,0
2011-06-14,10.704,10.843,10.591,10.739,80188,0
2011-06-15,10.687,10.784,10.519,10.636,67551,0
2011-06-16,10.64,10.727,10.472,10.515,60854,0
2011-06-17,10.618,10.618,10.408,10.501,150367,0
2011-06-20,10.477,10.626,10.39,10.6,54720,0
2011-06-21,10.677,11.22,10.677,11.159,48605,0
2011-06-22,11.107,11.123,10.652,10.704,44967,0
2011-06-23,10.528,11.063,10.528,10.976,52770,0
2011-06-24,10.993,11.063,10.843,10.908,328237,0
2011-06-27,10.931,11.194,10.791,11.185,38780,0
2011-06-28,11.212,11.273,11.131,11.255,36275,0
2011-06-29,11.178,11.482,11.045,11.273,39103,0
2011-06-30,11.34,11.517,11.226,11.464,49587,0
2011-07-01,11.492,11.675,11.23,11.58,79450,0
2011-07-05,11.517,11.78,11.282,11.422,83708,0
2011-07-06,11.378,11.536,11.361,11.483,30013,0
2011-07-07,11.624,11.807,11.395,11.455,51327,0
2011-07-08,11.361,11.447,11.22,11.431,36633,0
2011-07-11,11.246,11.508,11.246,11.455,42370,0
2011-07-12,11.361,11.361,11.178,11.185,72429,0
2011-07-13,11.307,11.543,11.203,11.474,54206,0
2011-07-14,11.526,11.536,11.194,11.273,66099,0
2011-07-15,11.291,11.536,11.212,11.508,79116,0
2011-07-18,11.5,11.508,11.02,11.361,55355,0
2011-07-19,11.509,11.941,11.395,11.896,48945,0
2011-07-20,11.859,11.894,11.431,11.78,48315,0
2011-07-21,11.921,11.921,11.386,11.685,236727,0
2011-07-22,11.624,11.833,11.5,11.675,88916,0
2011-07-25,11.517,11.744,11.447,11.624,95504,0
2011-07-26,11.669,11.79,11.582,11.694,60742,0
2011-07-27,11.543,11.833,11.02,11.081,128677,0
2011-07-28,11.184,11.264,10.745,10.921,103970,0
2011-07-29,10.819,11.049,10.713,10.951,115431,0
2011-08-01,11.012,11.159,10.696,10.827,85773,0
2011-08-02,10.772,11.01,10.515,10.533,164318,0
2011-08-03,10.618,11.036,10.501,10.966,69140,0
2011-08-04,10.772,10.877,10.523,10.523,126435,0
2011-08-05,10.714,10.898,10.032,10.424,86419,0
2011-08-08,10.24,10.923,9.751,9.899,163423,0
2011-08-09,9.813,10.293,9.3126,10.205,156695,0
2011-08-10,10.135,10.135,9.3312,9.4179,130866,0
2011-08-11,9.664,10.005,9.507,9.788,124829,0
2011-08-12,9.884,9.953,9.4072,9.627,85386,0
2011-08-15,9.742,9.961,9.682,9.915,48080,0
2011-08-16,9.813,9.847,9.4799,9.567,57257,0
2011-08-17,9.673,9.726,9.3649,9.689,41848,0
2011-08-18,9.3817,9.575,9.1541,9.2136,122355,0
2011-08-19,8.9249,9.357,8.9249,9.1541,96329,0
2011-08-22,9.2931,9.4527,9.0475,9.4004,72773,0
2011-08-23,9.601,10.225,9.4527,10.121,107009,0
2011-08-24,10.121,10.235,9.769,10.024,64325,0
2011-08-25,10.094,10.094,9.4349,9.4527,63675,0
2011-08-26,9.3914,9.718,9.2853,9.4789,37675,0
2011-08-29,9.601,10.043,9.601,10.006,68348,0
2011-08-30,9.934,10.043,9.699,9.742,53598,0
2011-08-31,9.828,9.914,9.605,9.748,160374,0
2011-09-01,9.682,9.857,9.617,9.742,145244,0
2011-09-02,9.669,9.766,9.1736,9.3048,112557,0
2011-09-06,9.542,9.542,8.9599,9.3914,117308,0
2011-09-07,9.575,9.848,9.557,9.821,96141,0
2011-09-08,9.751,9.926,9.357,9.3649,108217,0
2011-09-09,9.2853,9.533,9.0927,9.2766,93235,0
2011-09-12,9.136,9.4159,9.1002,9.3293,34777,0
2011-09-13,9.3817,9.4527,9.2408,9.4004,61379,0
2011-09-14,9.524,10.006,9.347,9.821,70802,0
2011-09-15,9.953,9.972,9.682,9.943,33271,0
2011-09-16,9.9,10.024,9.726,9.857,85862,0
2011-09-19,9.644,9.689,9.3195,9.4527,25496,0
2011-09-20,9.506,9.506,9.2687,9.4159,80420,0
2011-09-21,9.4969,9.663,8.9507,8.9684,55979,0
2011-09-22,8.6342,9.0572,8.5027,8.8807,114132,0
2011-09-23,8.8893,8.9071,8.6083,8.8632,57567,0
2011-09-26,8.9769,9.0745,8.5907,9.0207,53190,0
2011-09-27,9.2931,9.733,9.0659,9.2931,68163,0
2011-09-28,9.4004,9.4004,8.626,8.6342,60559,0
2011-09-29,8.7317,8.9249,8.5289,8.8807,57469,0
2011-09-30,8.6995,9.0649,8.6637,8.6905,103786,0
2011-10-03,8.6871,8.9507,8.0981,8.1772,92092,0
2011-10-04,8.107,10.102,8.107,9.644,154675,0
2011-10-05,9.594,9.594,9.1446,9.2766,109484,0
2011-10-06,9.2136,9.2136,8.9249,9.1541,69370,0
2011-10-07,9.1882,9.2136,8.749,8.8893,47468,0
2011-10-10,9.0129,9.4789,8.9338,9.3195,89517,0
2011-10-11,9.1969,9.357,9.0388,9.2687,77421,0
2011-10-12,9.338,9.884,9.2931,9.857,69244,0
2011-10-13,9.769,10.006,9.617,9.926,55386,0
2011-10-14,10.051,10.305,9.821,10.269,60822,0
2011-10-17,10.183,10.183,9.232,9.3817,70145,0
2011-10-18,9.4527,10.349,9.3018,10.279,95375,0
2011-10-19,10.173,10.287,9.4437,9.682,73237,0
2011-10-20,8.7576,10.921,8.3619,10.727,186728,0
2011-10-21,10.867,10.867,10.094,10.287,127159,0
2011-10-24,10.349,10.455,9.943,10.061,113741,0
2011-10-25,9.996,10.102,9.58,9.66,95567,0
2011-10-26,9.838,10.173,9.585,10.033,95259,0
2011-10-27,10.217,10.523,10.217,10.464,216674,0
2011-10-28,10.385,10.648,10.051,10.069,135143,0
2011-10-31,9.875,10.025,9.715,9.749,87016,0
2011-11-01,9.2349,9.686,9.2349,9.4919,134860,0
2011-11-02,9.627,9.726,9.47,9.682,201742,0
2011-11-03,9.686,10.05,9.641,9.996,109833,0
2011-11-04,9.811,9.914,9.748,9.846,55526,0
2011-11-07,9.788,9.788,9.4607,9.718,46163,0
2011-11-08,9.705,9.882,9.4647,9.846,64380,0
2011-11-09,9.562,9.613,9.164,9.1736,76604,0
2011-11-10,9.3609,9.529,9.0764,9.3856,40313,0
2011-11-11,9.529,9.802,9.529,9.641,71828,0
2011-11-14,9.553,9.65,9.2804,9.342,97068,0
2011-11-15,9.2534,9.4749,9.2166,9.3954,75581,0
2011-11-16,9.2534,9.623,9.0935,9.1378,77586,0
2011-11-17,9.1194,9.2263,9.0679,9.1736,67057,0
2011-11-18,9.0051,9.3233,9.0051,9.1378,86830,0
2011-11-21,9.0679,9.0851,8.749,8.7576,60360,0
2011-11-22,8.7315,8.8018,8.4302,8.4302,67195,0
2011-11-23,8.4215,8.448,8.0234,8.05,55857,0
2011-11-25,8.05,8.1032,7.9528,7.9615,33059,0
2011-11-28,8.3243,8.3683,8.1117,8.3683,80111,0
2011-11-29,8.4302,8.4394,8.2004,8.2181,22481,0
2011-11-30,8.5019,8.9843,8.4929,8.9487,205655,0
2011-12-01,8.9429,9.3778,8.6956,9.2448,76584,0
2011-12-02,9.3954,9.511,9.0935,9.1463,38969,0
2011-12-05,9.3048,9.65,9.2263,9.4647,68753,0
2011-12-06,9.4289,9.819,9.3689,9.714,62680,0
2011-12-07,9.641,9.819,9.3509,9.794,53314,0
2011-12-08,9.695,9.757,9.1736,9.3233,74333,0
2011-12-09,9.3322,9.882,9.2166,9.811,92495,0
2011-12-12,9.631,9.66,9.3048,9.631,46447,0
2011-12-13,9.705,9.906,9.3609,9.4749,66037,0
2011-12-14,9.3689,10.023,9.3689,10.005,92119,0
2011-12-15,9.914,10.12,9.4647,9.669,63065,0
2011-12-16,9.714,10.279,9.65,10.155,314132,0
2011-12-19,10.217,10.465,9.731,9.776,68347,0
2011-12-20,10.014,10.616,9.714,10.525,95944,0
2011-12-21,10.27,10.658,10.173,10.616,52559,0
2011-12-22,10.756,10.987,10.59,10.704,62980,0
2011-12-23,10.658,10.739,10.498,10.525,43070,0
2011-12-27,10.474,10.59,10.368,10.474,37328,0
2011-12-28,10.438,10.457,10.146,10.208,25665,0
2011-12-29,10.376,10.507,10.243,10.315,49159,0
2011-12-30,10.243,10.243,9.996,10.042,88221,0
2012-01-03,10.323,10.625,10.279,10.59,91650,0
2012-01-04,10.517,10.598,10.368,10.386,35538,0
2012-01-05,10.376,10.625,10.226,10.581,30757,0
2012-01-06,10.607,10.607,10.332,10.404,58981,0
2012-01-09,10.483,10.483,10.235,10.376,62043,0
2012-01-10,10.386,10.625,10.332,10.625,45252,0
2012-01-11,10.581,10.854,10.457,10.837,42907,0
2012-01-12,10.844,11.093,10.651,11.006,54331,0
2012-01-13,10.909,10.916,10.553,10.59,47391,0
2012-01-17,10.702,10.834,10.503,10.586,92788,0
2012-01-18,10.598,10.881,10.598,10.862,58087,0
2012-01-19,11.006,11.322,10.9,11.057,36393,0
2012-01-20,11.023,11.543,11.023,11.5,46258,0
2012-01-23,11.473,11.719,11.446,11.669,29109,0
2012-01-24,11.625,11.702,11.421,11.634,72704,0
2012-01-25,11.634,11.719,11.235,11.702,44384,0
2012-01-26,11.747,11.872,11.598,11.702,43999,0
2012-01-27,11.651,11.872,11.651,11.737,47404,0
2012-01-30,11.634,11.702,11.562,11.562,42285,0
2012-01-31,11.582,11.721,11.36,11.618,45051,0
2012-02-01,11.783,12.527,11.669,12.366,109739,0
2012-02-02,11.102,11.801,10.616,11.067,124042,0
2012-02-03,11.217,11.35,11.015,11.164,95713,0
2012-02-06,11.164,11.226,10.933,11.023,42277,0
2012-02-07,10.941,11.084,10.797,10.908,40540,0
2012-02-08,10.977,11.271,10.967,11.199,26562,0
2012-02-09,11.199,11.252,11.014,11.199,33351,0
2012-02-10,11.075,11.252,10.745,10.754,33510,0
2012-02-13,10.909,10.996,10.73,10.987,44562,0
2012-02-14,10.827,10.891,10.642,10.766,39233,0
2012-02-15,10.797,10.797,10.495,10.513,52272,0
2012-02-16,10.507,11.102,10.404,11.076,48409,0
2012-02-17,11.135,11.199,10.941,11.173,61121,0
2012-02-21,11.102,11.173,10.598,10.658,33699,0
2012-02-22,10.71,10.773,10.531,10.549,43195,0
2012-02-23,10.531,11.075,10.417,11.038,63280,0
2012-02-24,10.967,11.135,10.851,10.888,41145,0
2012-02-27,10.789,10.967,10.586,10.604,65393,0
2012-02-28,10.63,10.692,10.336,10.442,45950,0
2012-02-29,10.471,10.505,9.898,9.923,66784,0
2012-03-01,10.025,10.167,9.605,9.631,127120,0
2012-03-02,9.777,9.777,9.2515,9.4189,114149,0
2012-03-05,9.359,9.605,9.2609,9.3499,123587,0
2012-03-06,9.3038,9.518,9.2418,9.4102,126362,0
2012-03-07,9.34,9.74,9.34,9.58,60302,0
2012-03-08,9.669,9.907,9.553,9.9,44566,0
2012-03-09,9.934,10.462,9.875,10.31,75678,0
2012-03-12,10.336,10.452,10.096,10.195,41531,0
2012-03-13,10.256,10.781,10.256,10.781,96783,0
2012-03-14,10.754,10.879,10.211,10.265,47434,0
2012-03-15,10.3,10.417,10.113,10.399,51902,0
2012-03-16,10.452,10.521,10.238,10.292,130093,0
2012-03-19,10.211,10.702,10.113,10.594,51813,0
2012-03-20,10.462,10.702,10.452,10.54,38058,0
2012-03-21,10.604,10.702,10.568,10.612,28853,0
2012-03-22,10.64,10.64,10.14,10.274,30012,0
2012-03-23,10.283,10.64,10.113,10.594,51753,0
2012-03-26,10.647,10.941,10.495,10.888,73082,0
2012-03-27,10.888,10.888,10.256,10.292,66444,0
2012-03-28,10.319,10.319,10.016,10.071,69284,0
2012-03-29,10.035,10.3,9.972,10.201,122520,0
2012-03-30,10.319,10.319,10.096,10.113,66302,0
2012-04-02,10.201,10.424,9.907,10.417,69388,0
2012-04-03,10.363,10.381,10.025,10.13,87659,0
2012-04-04,9.962,10.265,9.847,10.265,75961,0
2012-04-05,10.185,10.371,10.158,10.283,22605,0
2012-04-09,10.113,10.167,9.686,9.715,161063,0
2012-04-10,9.669,9.679,9.4909,9.59,73375,0
2012-04-11,9.723,9.98,9.686,9.847,71052,0
2012-04-12,9.837,10.167,9.829,10.007,37525,0
2012-04-13,9.925,9.925,9.58,9.598,48229,0
2012-04-16,9.641,9.916,9.528,9.847,56572,0
2012-04-17,9.934,10.3,9.925,10.079,55824,0
2012-04-18,9.989,10.062,9.571,9.686,86372,0
2012-04-19,9.679,9.829,9.546,9.74,58691,0
2012-04-20,9.989,10.053,9.613,9.65,54148,0
2012-04-23,9.518,10.062,9.518,9.562,109695,0
2012-04-24,9.562,9.829,9.536,9.74,40291,0
2012-04-25,9.916,10.238,9.916,10.185,60948,0
2012-04-26,9.916,10.079,9.786,9.866,55695,0
2012-04-27,9.934,10.096,9.731,9.916,60037,0
2012-04-30,9.892,9.984,9.723,9.767,92300,0
2012-05-01,9.758,10.149,9.59,9.623,119111,0
2012-05-02,9.562,9.679,9.3934,9.4379,122753,0
2012-05-03,9.359,9.66,9.0821,9.3312,123821,0
2012-05-04,9.2418,9.2418,8.8951,9.0189,106817,0
2012-05-07,9.0011,9.0465,8.8237,8.8773,69112,0
2012-05-08,8.815,9.0728,8.7438,9.0285,54285,0
2012-05-09,8.8866,9.0285,8.7972,8.8951,38543,0
2012-05-10,8.993,8.993,8.8062,8.9478,18980,0
2012-05-11,8.8416,8.9392,8.6995,8.8685,80411,0
2012-05-14,8.7349,9.0728,8.7349,8.8506,86154,0
2012-05-15,8.8951,9.0189,8.6461,8.6728,79616,0
2012-05-16,8.6905,8.8237,8.4325,8.4947,111406,0
2012-05-17,8.477,8.9751,8.4057,8.8685,125518,0
2012-05-18,8.833,8.9308,8.7171,8.7349,61798,0
2012-05-21,8.7438,8.833,8.557,8.7349,49622,0
2012-05-22,8.7261,8.7885,8.557,8.637,84149,0
2012-05-23,8.5217,8.6106,8.4057,8.557,48021,0
2012-05-24,8.5393,8.6728,8.2192,8.4592,41807,0
2012-05-25,8.4681,8.5302,8.2723,8.317,50075,0
2012-05-29,8.3881,8.6637,8.1835,8.3081,49199,0
2012-05-30,8.1923,8.3523,8.1656,8.2549,49416,0
2012-05-31,8.2549,8.4681,8.151,8.3081,70181,0
2012-06-01,8.072,8.1885,7.9737,7.9737,61369,0
2012-06-04,8.0501,8.1392,7.8544,8.032,41859,0
2012-06-05,7.9559,8.072,7.8666,7.9559,37259,0
2012-06-06,8.0365,8.2062,8.0009,8.1706,33392,0
2012-06-07,8.3139,8.4213,8.0542,8.0814,63936,0
2012-06-08,8.0454,8.4037,8.0454,8.2062,50084,0
2012-06-11,8.317,8.317,7.9077,7.9077,84176,0
2012-06-12,7.9829,8.2782,7.9829,8.2511,30390,0
2012-06-13,8.2062,8.7971,8.1525,8.7434,104245,0
2012-06-14,8.7255,8.8331,8.6094,8.6897,67532,0
2012-06-15,8.6451,8.7076,8.5104,8.6359,100929,0
2012-06-18,8.5465,8.618,8.2155,8.2601,72519,0
2012-06-19,8.2869,8.8773,8.2155,8.815,70047,0
2012-06-20,8.8331,8.9318,8.4213,8.4661,36957,0
2012-06-21,8.475,8.5554,8.0009,8.0186,75272,0
2012-06-22,8.0542,8.2959,8.0542,8.2062,183945,0
2012-06-25,8.072,8.1169,7.7768,7.9647,60742,0
2012-06-26,7.9559,8.2332,7.8306,8.0814,83669,0
2012-06-27,8.0814,8.5823,7.9559,8.475,46557,0
2012-06-28,8.3677,8.5465,8.2601,8.5199,66773,0
2012-06-29,8.7255,9.1012,8.5199,9.0927,70127,0
2012-07-02,9.1012,9.3875,8.8507,9.3875,88015,0
2012-07-03,9.2263,9.637,9.1551,9.601,52479,0
2012-07-05,9.601,9.665,9.2083,9.2166,43101,0
2012-07-06,9.0388,9.0841,8.8866,8.9843,32475,0
2012-07-09,8.9042,9.0207,8.7791,8.815,100874,0
2012-07-10,8.9042,8.9042,8.5104,8.5914,22751,0
2012-07-11,8.5914,8.7434,8.4301,8.6808,35344,0
2012-07-12,8.5823,8.5823,8.2782,8.4037,47071,0
2012-07-13,8.4481,8.9221,8.3857,8.6628,44311,0
2012-07-16,8.6628,8.7076,8.3229,8.475,75650,0
2012-07-17,8.5104,8.654,8.3967,8.5643,19492,0
2012-07-18,8.5285,9.0207,8.5285,8.8773,42938,0
2012-07-19,8.9221,9.0207,8.6988,8.8238,36077,0
2012-07-20,8.6897,8.8238,8.3677,8.3943,72299,0
2012-07-23,8.1798,8.2246,7.9916,8.0454,53026,0
2012-07-24,8.1081,8.1081,7.7229,7.7947,64419,0
2012-07-25,7.8934,7.9916,7.6158,7.8036,72159,0
2012-07-26,7.3652,8.3587,7.3652,7.7947,112966,0
2012-07-27,7.7947,8.2511,7.6964,8.0542,72896,0
2012-07-30,8.0542,8.0542,7.7859,7.9022,33510,0
2012-07-31,7.8306,7.9022,7.625,7.6964,91937,0
2012-08-01,7.7145,7.9647,7.6875,7.6875,88841,0
2012-08-02,7.7323,8.0633,7.6604,7.7589,73575,0
2012-08-03,7.947,8.5019,7.9201,8.2423,52059,0
2012-08-06,8.2782,8.6094,7.911,7.9647,66209,0
2012-08-07,8.0275,8.3943,7.9022,8.1081,48321,0
2012-08-08,8.0542,8.3677,8.0186,8.1169,41213,0
2012-08-09,8.0275,8.305,8.0275,8.1081,36496,0
2012-08-10,8.0542,8.1259,7.9647,8.0186,33696,0
2012-08-13,7.9647,8.0275,7.7323,7.9292,60590,0
2012-08-14,7.9647,8.1169,7.8396,8.0454,142101,0
2012-08-15,8.0009,8.2959,8.0009,8.2869,33137,0
2012-08-16,8.2959,8.4213,8.0186,8.3943,55148,0
2012-08-17,8.3497,8.4394,8.1978,8.2155,57355,0
2012-08-20,8.1706,8.2959,8.072,8.1169,66264,0
2012-08-21,8.1706,8.3408,8.0275,8.0633,52690,0
2012-08-22,8.0186,8.0953,7.8934,8.0186,80208,0
2012-08-23,7.9829,8.1259,7.9647,8.0009,32458,0
2012-08-24,7.9647,8.0275,7.8934,7.9916,35998,0
2012-08-27,8.0902,8.1081,7.9201,8.0542,88558,0
2012-08-28,8.0186,8.0902,7.9559,8.0365,40281,0
2012-08-29,8.0723,8.1628,8.0094,8.0723,67536,0
2012-08-30,8.0365,8.0723,7.9285,7.9372,92100,0
2012-08-31,8.0365,8.0455,7.9103,7.9285,85220,0
2012-09-04,7.9103,8.3789,7.9103,8.2527,44232,0
2012-09-05,8.3157,8.3157,7.9372,8.0365,54726,0
2012-09-06,8.0723,8.1175,7.8743,8.0543,111649,0
2012-09-07,7.9732,8.1264,7.9732,8.0543,57241,0
2012-09-10,8.0274,8.2704,7.9913,8.1807,46838,0
2012-09-11,8.2704,8.3698,8.1807,8.3518,32387,0
2012-09-12,8.3429,8.3968,8.0817,8.2257,41335,0
2012-09-13,8.2074,8.6131,8.0635,8.568,109394,0
2012-09-14,8.5951,9.0821,8.5232,9.0002,112167,0
2012-09-17,9.0002,9.135,9.0002,9.0728,148619,0
2012-09-18,9.0275,9.0992,9.0002,9.0551,108935,0
2012-09-19,9.0551,9.0551,8.6311,8.7391,59588,0
2012-09-20,8.7391,8.8292,8.7305,8.7483,39134,0
2012-09-21,8.9107,9.3708,8.7933,8.9192,394422,0
2012-09-24,8.8292,9.0728,8.7391,8.9555,38481,0
2012-09-25,9.01,9.135,8.541,8.5591,77314,0
2012-09-26,8.568,8.622,8.2074,8.3247,85252,0
2012-09-27,8.3968,8.8113,8.3789,8.7933,31220,0
2012-09-28,8.7208,8.7208,8.4599,8.4599,82692,0
2012-10-01,8.5501,8.6671,8.3968,8.5139,52529,0
2012-10-02,8.5859,8.7751,8.2886,8.3608,66396,0
2012-10-03,8.3518,8.4194,8.1086,8.1807,88309,0
2012-10-04,8.2527,8.4329,8.1807,8.3247,31782,0
2012-10-05,8.3518,8.5591,8.2618,8.28,66611,0
2012-10-08,8.2074,8.3698,8.1175,8.3247,20287,0
2012-10-09,8.3157,8.3157,8.0365,8.0723,44544,0
2012-10-10,8.1175,8.541,8.1175,8.4506,24312,0
2012-10-11,8.5232,8.5232,8.1356,8.1356,30337,0
2012-10-12,8.1264,8.2257,8.0185,8.0904,38428,0
2012-10-15,8.1404,8.1628,8.0282,8.1356,26594,0
2012-10-16,8.2257,8.5139,8.2074,8.4506,32739,0
2012-10-17,8.5232,8.6761,8.4238,8.4958,34074,0
2012-10-18,8.4599,8.6039,8.0904,8.2704,44447,0
2012-10-19,8.1715,8.2704,8.0904,8.2257,64240,0
2012-10-22,8.1807,8.4238,8.1807,8.2346,40803,0
2012-10-23,8.1447,8.3968,8.1447,8.3608,29610,0
2012-10-24,8.2527,8.3069,8.1989,8.2437,26417,0
2012-10-25,8.0274,8.1086,7.9285,8.0455,314370,0
2012-10-26,8.0723,8.1264,7.9285,7.9642,26114,0
2012-10-31,7.9464,8.1715,7.9285,7.9285,48619,0
2012-11-01,7.9285,8.3698,7.9285,8.0094,55434,0
2012-11-02,8.2256,8.2256,7.9285,7.9285,61996,0
2012-11-05,7.8383,8.1447,7.8383,7.9013,44140,0
2012-11-06,7.9013,8.0185,7.7976,7.9194,29026,0
2012-11-07,7.7302,8.8292,7.6039,7.6039,79209,0
2012-11-08,7.5588,7.7121,7.5321,7.5588,46182,0
2012-11-09,7.496,7.9372,7.496,7.9103,57504,0
2012-11-12,7.9194,8.0014,7.721,7.8923,20577,0
2012-11-13,8.0094,8.0274,7.6852,7.6942,33328,0
2012-11-14,7.7302,7.9464,7.649,7.8654,75041,0
2012-11-15,7.8743,8.0274,7.8113,7.8923,56021,0
2012-11-16,7.8021,8.0274,7.6852,7.9013,56384,0
2012-11-19,7.9642,8.0635,7.8472,7.9825,44490,0
2012-11-20,7.9369,8.1094,7.8735,8.0007,44001,0
2012-11-21,7.9914,8.4812,7.2204,8.1547,25908,0
2012-11-23,8.209,8.2447,8.073,8.1641,20328,0
2012-11-26,8.1003,8.2002,7.9825,8.1094,29510,0
2012-11-27,8.1274,8.2547,8.1185,8.1274,47989,0
